CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
76457523010538,59804300010538,2001,39,167,404,3,30,3.0,2001,1,9.5,9.5,407.0,4,8,5,9,20,Y,1,5.781416666666667,96.97239552,47.61344620032,0.47723958333333333,17.8187625,17.8187625,17.8187625,,,,,,,2007-11-19 11:54:49,2025-01-13 08:35:14,9,,,,,,103.017690496875,103.017690496875,103.017690496875,1727.928084826944,1727.928084826944,1727.928084826944,848.4126896500295,848.4126896500295,848.4126896500295
76457524010538,59804300010538,2001,39,167,404,3,30,4.0,2001,1,13.5,13.5,318.0,3,7,3,9,40,N,1,9.8175,243.5745312,119.5950948192,0.4090625,8.90938125,8.90938125,8.90938125,,,,,,,2007-11-19 11:54:49,2025-01-13 08:35:14,9,,,,,,87.467850421875,87.467850421875,87.467850421875,2170.09836125082,2170.09836125082,2170.09836125082,1065.5182953741526,1065.5182953741526,1065.5182953741526
76457511010538,59804300010538,2001,39,167,404,2,150,1.0,2001,1,23.0,22.030004560086,999.0,3,6,3,8,39,N,1,7.76400625,113.36691366,57.36365831196,0.37497395833333336,9.137826923076924,9.137826923076924,9.137826923076924,,,,,,,2007-11-19 11:54:49,2025-01-13 08:35:14,9,,,,,,70.9461453421875,70.9461453421875,70.9461453421875,1035.927235828485,1035.927235828485,1035.927235828485,524.1791813292134,524.1791813292134,524.1791813292134
76457525010538,59804300010538,2001,39,167,404,4,150,1.0,2001,1,22.6,21.646874045998,800.0,4,6,3,10,16,N,1,4.756033333333333,73.541211744,36.108734966304,0.4431510416666667,22.273453125,22.273453125,22.273453125,,,,,,,2007-11-19 11:54:49,2025-01-13 08:35:14,9,,,,,,105.9332855109375,105.9332855109375,105.9332855109375,1638.0167325356836,1638.0167325356836,1638.0167325356836,804.2662156750206,804.2662156750206,804.2662156750206
76457526010538,59804300010538,2001,39,167,404,4,270,1.0,2001,1,4.8,4.706787243316,800.0,4,11,10,11,20,N,1,12.053708333333333,186.38311692,91.51411040772,0.715859375,17.8187625,17.8187625,17.8187625,,,,,,,2007-11-19 11:54:49,2025-01-13 08:35:14,9,,,,,,214.7821660359375,214.7821660359375,214.7821660359375,3321.1164944072116,3321.1164944072116,3321.1164944072116,1630.668198753941,1630.668198753941,1630.668198753941
76429138010538,59827371010538,2002,39,1,5656,3,30,1.0,2002,1,4.5,4.5,403.0,2,4,3,8,17,N,2,3.3843104166666667,108.715963356,53.379538007796,0.2499826388888889,13.9755,13.9755,13.9755,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,47.297430228125,47.297430228125,47.297430228125,1519.359945881778,1519.359945881778,1519.359945881778,746.005733427953,746.005733427953,746.005733427953
76429139010538,59827371010538,2002,39,1,5656,3,30,2.0,2002,1,6.8,6.8,833.0,2,6,5,12,24,N,3,11.06105,307.281278304,150.875107647264,0.38633680555555555,9.8993125,9.8993125,9.8993125,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,109.496790528125,109.496790528125,109.496790528125,3041.873399330766,3041.873399330766,3041.873399330766,1493.559839071406,1493.559839071406,1493.559839071406
76429140010538,59827371010538,2002,39,1,5656,3,30,3.0,2002,1,17.6,17.6,999.0,4,5,4,6,7,N,3,0.9926583333333333,13.528106592,6.845221935552,0.22725694444444444,33.9405,33.9405,33.9405,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,33.6913201625,33.6913201625,33.6913201625,459.150701785776,459.150701785776,459.150701785776,232.33025510360267,232.33025510360267,232.33025510360267
76429141010538,59827371010538,2002,39,1,5656,3,30,4.0,2002,1,21.8,21.8,316.0,4,4,4,7,8,N,1,1.4180833333333334,13.744903172,6.748747457452,0.2499826388888889,29.6979375,29.6979375,29.6979375,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,42.114150203125,42.114150203125,42.114150203125,408.19527534560774,408.19527534560774,408.19527534560774,200.4238801946934,200.4238801946934,200.4238801946934
76429142010538,59827371010538,2002,39,1,5656,3,30,5.0,2002,1,23.4,23.4,999.0,3,4,3,5,12,N,1,1.11265,16.24647024,8.22071394144,0.18180555555555555,19.798625,19.798625,19.798625,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,22.02894010625,22.02894010625,22.02894010625,321.65777185542,321.65777185542,321.65777185542,162.75883255884253,162.75883255884253,162.75883255884253
76429143010538,59827371010538,2002,39,1,5656,3,150,1.0,2002,1,1.6,1.582298164589,833.0,3,3,3,9,24,N,3,5.8905,142.02796608,69.73573134528,0.27270833333333333,9.8993125,9.8993125,9.8993125,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,58.31190028125,58.31190028125,58.31190028125,1405.97921996532,1405.97921996532,1405.97921996532,690.3357970029721,690.3357970029721,690.3357970029721
76429144010538,59827371010538,2002,39,1,5656,3,150,2.0,2002,1,3.7,3.659064505613,833.0,3,6,3,12,32,N,3,13.3518,321.930056448,158.067657715968,0.34088541666666666,7.424484375,7.424484375,7.424484375,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,99.130230478125,99.130230478125,99.130230478125,2390.164673941044,2390.164673941044,2390.164673941044,1173.5708549050526,1173.5708549050526,1173.5708549050526
76429147010538,59827371010538,2002,39,1,5656,3,150,5.0,2002,1,15.5,15.328513469459,316.0,3,3,3,4,19,N,1,1.2953645833333334,23.0909203525,11.3376418930775,0.1590798611111111,12.504394736842105,12.504394736842105,12.504394736842105,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,288.73798292464124,288.73798292464124,288.73798292464124,141.77034961599887,141.77034961599887,141.77034961599887
76429148010538,59827371010538,2002,39,1,5656,4,30,1.0,2002,1,20.0,20.0,316.0,3,4,3,6,18,N,1,2.2089375,39.376095759,19.333663017669,0.20453125,13.199083333333334,13.199083333333334,13.199083333333334,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,29.155950140625,29.155950140625,29.155950140625,519.7283692643542,519.7283692643542,519.7283692643542,255.18662930879793,255.18662930879793,255.18662930879793
76429145010538,59827371010538,2002,39,1,5656,3,150,3.0,2002,1,8.8,8.702639905241,833.0,3,10,3,12,23,N,2,9.59660625,231.387228072,113.611128983352,0.34088541666666666,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,99.130230478125,99.130230478125,99.130230478125,2390.164673941044,2390.164673941044,2390.164673941044,1173.5708549050526,1173.5708549050526,1173.5708549050526
76429146010538,59827371010538,2002,39,1,5656,3,150,4.0,2002,1,11.5,11.372768057985,833.0,3,12,5,12,23,N,2,10.600172916666667,255.584585256,125.492031360696,0.38633680555555555,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,109.496790528125,109.496790528125,109.496790528125,2640.116535268212,2640.116535268212,2640.116535268212,1296.297218816692,1296.297218816692,1296.297218816692
76429149010538,59827371010538,2002,39,1,5656,4,150,1.0,2002,1,21.0,21.0,602.0,4,12,4,15,52,N,1,34.175808333333336,402.416042028,197.586276635748,0.43178819444444444,4.568913461538462,4.568913461538462,4.568913461538462,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,156.146310753125,156.146310753125,156.146310753125,1838.6040715607564,1838.6040715607564,1838.6040715607564,902.7545991363314,902.7545991363314,902.7545991363314
76429137010538,59827371010538,2002,39,1,5656,2,270,1.0,2002,1,7.0,6.96526033147,833.0,3,5,4,7,10,N,3,1.7726041666666668,42.7398972,20.9852895252,0.2499826388888889,23.75835,23.75835,23.75835,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,42.114150203125,42.114150203125,42.114150203125,1015.42943664162,1015.42943664162,1015.42943664162,498.5758533910354,498.5758533910354,498.5758533910354
76429150010538,59827371010538,2002,39,1,5656,4,270,1.0,2002,1,2.4,2.4,833.0,3,4,3,5,11,N,2,1.0199291666666668,24.591879312,12.074612742192,0.18180555555555555,21.5985,21.5985,21.5985,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,22.02894010625,22.02894010625,22.02894010625,531.147705320232,531.147705320232,531.147705320232,260.7935233122339,260.7935233122339,260.7935233122339
76429151010538,59827371010538,2002,39,1,5656,4,270,2.0,2002,1,4.5,4.5,833.0,4,6,3,7,12,N,2,1.89805,27.5913910272,13.5473729943552,0.22725694444444444,19.798625,19.798625,19.798625,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,37.57878018125,37.57878018125,37.57878018125,546.2716041758976,546.2716041758976,546.2716041758976,268.21935765036574,268.21935765036574,268.21935765036574
76429152010538,59827371010538,2002,39,1,5656,4,270,3.0,2002,1,7.8,7.8,833.0,4,8,3,9,13,N,2,3.1906875,46.382079744,22.773601154304,0.27270833333333333,18.275653846153848,18.275653846153848,18.275653846153848,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,58.31190028125,58.31190028125,58.31190028125,847.662834066048,847.662834066048,847.662834066048,416.20245152642957,416.20245152642957,416.20245152642957
76429153010538,59827371010538,2002,39,1,5656,4,270,4.0,2002,1,7.8,7.8,833.0,3,3,3,4,7,N,3,0.47723958333333333,11.5068954,5.6498856414,0.1590798611111111,33.9405,33.9405,33.9405,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,390.5497833237,390.5497833237,390.5497833237,191.7599436119367,191.7599436119367,191.7599436119367
76429154010538,59827371010538,2002,39,1,5656,4,270,5.0,2002,1,9.0,9.0,833.0,3,5,3,15,24,N,2,15.3153,369.272711808,181.312901497728,0.4090625,9.8993125,9.8993125,9.8993125,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,151.61094073125,151.61094073125,151.61094073125,3655.545971909832,3655.545971909832,3655.545971909832,1794.8730722077275,1794.8730722077275,1794.8730722077275
76429538010538,59828166010538,2002,39,7,5352,4,30,1.0,2002,1,3.0,3.0,261.0,4,10,8,12,14,N,1,7.9412666666666665,80.02890896,41.69506156816,0.4545138888888889,16.97025,16.97025,16.97025,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,134.76528065,134.76528065,134.76528065,1358.11059227844,1358.11059227844,1358.11059227844,707.5756185770672,707.5756185770672,707.5756185770672
76429539010538,59828166010538,2002,39,7,5352,4,30,2.0,2002,1,21.5,21.5,999.0,4,9,8,9,5,N,1,1.9771354166666666,26.9447178,13.6340272068,0.38633680555555555,47.5167,47.5167,47.5167,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,93.946950453125,93.946950453125,93.946950453125,1280.32407228726,1280.32407228726,1280.32407228726,647.8439805773536,647.8439805773536,647.8439805773536
76429537010538,59828166010538,2002,39,7,5352,3,150,1.0,2002,1,21.6,21.180542594924,318.0,2,3,3,4,7,N,1,0.47723958333333333,14.0083944,6.8781216504,0.1590798611111111,33.9405,33.9405,33.9405,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,475.4519101332,475.4519101332,475.4519101332,233.4468878754012,233.4468878754012,233.4468878754012
76429540010538,59828166010538,2002,39,7,5352,4,270,1.0,2002,1,18.0,18.0,261.0,4,8,5,14,29,N,1,17.477877083333333,176.135054095,91.766363183495,0.43178819444444444,8.19253448275862,8.19253448275862,8.19253448275862,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,143.188110690625,143.188110690625,143.188110690625,1442.9925042958425,1442.9925042958425,1442.9925042958425,751.7990947381339,751.7990947381339,751.7990947381339
76429236010538,59829816010538,2002,39,13,2644,4,30,1.0,2002,1,13.6,12.836473646578,999.0,2,12,8,13,28,N,1,17.791491666666666,450.292690848,227.848101569088,0.47723958333333333,8.485125,8.485125,8.485125,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,150.963030728125,150.963030728125,150.963030728125,3820.789768431636,3820.789768431636,3820.789768431636,1933.3196228264078,1933.3196228264078,1933.3196228264078
76429233010538,59829816010538,2002,39,13,2644,1,150,1.0,2002,1,5.4,5.4,999.0,3,7,5,8,15,N,1,3.64065625,53.1594063,26.8986595878,0.2954340277777778,15.8389,15.8389,15.8389,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,57.663990278125,57.663990278125,57.663990278125,841.98652044507,841.98652044507,841.98652044507,426.04517934520544,426.04517934520544,426.04517934520544
76429234010538,59829816010538,2002,39,13,2644,3,150,1.0,2002,1,4.1,4.1,316.0,1,3,3,4,9,N,1,0.61359375,18.0670765275,8.8709345750025,0.1590798611111111,26.39816666666667,26.39816666666667,26.39816666666667,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,476.93769735236623,476.93769735236623,476.93769735236623,234.17640940001183,234.17640940001183,234.17640940001183
76429235010538,59829816010538,2002,39,13,2644,3,270,1.0,2002,1,1.1,1.094540909231,999.0,2,4,3,6,17,N,1,2.08621875,52.80102828,26.71732030968,0.20453125,13.9755,13.9755,13.9755,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,29.155950140625,29.155950140625,29.155950140625,737.92077072714,737.92077072714,737.92077072714,373.38790998793286,373.38790998793286,373.38790998793286
76429380010538,59832243010538,2002,39,31,4927,1,30,1.0,2002,1,17.6,17.6,602.0,2,11,3,15,62,N,1,39.564525,924.1804596024,453.7726056647784,0.4090625,3.831991935483871,3.831991935483871,3.831991935483871,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,151.61094073125,151.61094073125,151.61094073125,3541.4520681281742,3541.4520681281742,3541.4520681281742,1738.8529654509334,1738.8529654509334,1738.8529654509334
76429381010538,59832243010538,2002,39,31,4927,1,30,2.0,2002,1,18.2,18.2,602.0,2,6,3,8,34,N,1,6.768620833333333,158.1069686196,77.6305215922236,0.2499826388888889,6.98775,6.98775,6.98775,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,47.297430228125,47.297430228125,47.297430228125,1104.8119699716099,1104.8119699716099,1104.8119699716099,542.4626772560605,542.4626772560605,542.4626772560605
76429383010538,59832243010538,2002,39,31,4927,2,30,1.0,2002,1,11.5,11.372768057985,931.0,2,4,4,12,52,N,1,22.689333333333334,463.82079744,227.73601154304,0.3636111111111111,4.568913461538462,4.568913461538462,4.568913461538462,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,103.6656005,103.6656005,103.6656005,2119.15708516512,2119.15708516512,2119.15708516512,1040.506128816074,1040.506128816074,1040.506128816074
76429388010538,59832243010538,2002,39,31,4927,3,30,1.0,2002,1,13.0,12.611852501889,318.0,4,4,3,8,24,N,3,4.77785,75.13073568,36.88919121888,0.2499826388888889,9.8993125,9.8993125,9.8993125,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,47.297430228125,47.297430228125,47.297430228125,743.74263085122,743.74263085122,743.74263085122,365.177631747949,365.177631747949,365.177631747949
76429384010538,59832243010538,2002,39,31,4927,2,150,1.0,2002,1,1.0,1.0,544.0,2,4,3,4,9,N,1,0.61359375,11.68863696,5.73912074736,0.1590798611111111,26.39816666666667,26.39816666666667,26.39816666666667,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,308.55858657624,308.55858657624,308.55858657624,151.50226600893384,151.50226600893384,151.50226600893384
76429385010538,59832243010538,2002,39,31,4927,2,150,2.0,2002,1,4.3,4.3,544.0,2,6,3,6,12,N,1,1.472625,28.052728704,13.773889793664,0.20453125,19.798625,19.798625,19.798625,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,29.155950140625,29.155950140625,29.155950140625,555.405455837232,555.405455837232,555.405455837232,272.70407881608094,272.70407881608094,272.70407881608094
76429386010538,59832243010538,2002,39,31,4927,2,150,3.0,2002,1,24.0,24.0,602.0,3,8,6,12,34,N,1,16.68975,309.651474132,152.038873798812,0.4090625,6.98775,6.98775,6.98775,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,116.6238005625,116.6238005625,116.6238005625,2163.767088365883,2163.767088365883,2163.767088365883,1062.4096403876486,1062.4096403876486,1062.4096403876486
76429389010538,59832243010538,2002,39,31,4927,3,150,1.0,2002,1,15.0,14.367394278317,531.0,3,4,4,6,6,N,3,0.85085,14.2416770496,6.9926634313536,0.22725694444444444,39.59725,39.59725,39.59725,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,33.6913201625,33.6913201625,33.6913201625,563.9312465522736,563.9312465522736,563.9312465522736,276.89024205716635,276.89024205716635,276.89024205716635
76429394010538,59832243010538,2002,39,31,4927,4,150,1.0,2002,1,14.4,14.240683481303,837.0,3,3,3,6,28,N,1,3.436125,97.138209168,47.694860701488,0.20453125,8.485125,8.485125,8.485125,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,29.155950140625,29.155950140625,29.155950140625,824.229847066626,824.229847066626,824.229847066626,404.69685490971335,404.69685490971335,404.69685490971335
76429382010538,59832243010538,2002,39,31,4927,1,270,1.0,2002,1,7.2,7.120341740652,602.0,3,14,3,15,62,N,1,39.564525,734.0561416188,360.4215655348308,0.4090625,3.831991935483871,3.831991935483871,3.831991935483871,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,151.61094073125,151.61094073125,151.61094073125,2812.897214875648,2812.897214875648,2812.897214875648,1381.1325325039431,1381.1325325039431,1381.1325325039431
76429387010538,59832243010538,2002,39,31,4927,2,270,1.0,2002,1,4.0,3.995009355511,544.0,3,8,3,14,44,N,1,24.598291666666668,440.924968484,216.494159525644,0.38633680555555555,5.399625,5.399625,5.399625,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,132.821550640625,132.821550640625,132.821550640625,2380.8294829504184,2380.8294829504184,2380.8294829504184,1168.9872761286556,1168.9872761286556,1168.9872761286556
76429390010538,59832243010538,2002,39,31,4927,3,270,1.0,2002,1,7.4,7.4,999.0,4,5,3,14,47,N,3,26.275447916666668,358.08600828,181.19152018968,0.38633680555555555,5.054968085106383,5.054968085106383,5.054968085106383,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,132.821550640625,132.821550640625,132.821550640625,1810.11334357854,1810.11334357854,1810.11334357854,915.9173518507413,915.9173518507413,915.9173518507413
76429391010538,59832243010538,2002,39,31,4927,3,270,2.0,2002,1,7.4,7.4,999.0,4,4,3,6,24,N,3,2.94525,40.13833824,20.30999914944,0.20453125,9.8993125,9.8993125,9.8993125,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,29.155950140625,29.155950140625,29.155950140625,397.34195346846,397.34195346846,397.34195346846,201.05502845504077,201.05502845504077,201.05502845504077
76429392010538,59832243010538,2002,39,31,4927,3,270,3.0,2002,1,16.2,16.2,800.0,4,12,10,16,20,N,3,19.416833333333333,300.23705712,147.41639504592,0.5908680555555555,11.879175,11.879175,11.879175,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,230.6559611125,230.6559611125,230.6559611125,3566.568543013476,3566.568543013476,3566.568543013476,1751.1851546196167,1751.1851546196167,1751.1851546196167
76429393010538,59832243010538,2002,39,31,4927,3,270,4.0,2002,1,21.1,21.1,800.0,4,8,3,11,13,N,3,4.608770833333334,71.26413294,34.99068927354,0.3181597222222222,18.275653846153848,18.275653846153848,18.275653846153848,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,84.22830040625,84.22830040625,84.22830040625,1302.39862525773,1302.39862525773,1302.39862525773,639.4777250015454,639.4777250015454,639.4777250015454
76429546010538,59832674010538,2002,39,35,5793,1,150,2.0,2002,1,2.0,2.0,421.0,2,6,6,6,12,N,4,2.3562,45.87238656,22.52334180096,0.587874251497006,19.798625,19.798625,42.67967065868263,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,46.649520225,46.649520225,100.56184000598802,908.21017935648,908.21017935648,1957.8183507085796,445.93119806403166,445.93119806403166,961.2888101979127
76429543010538,59832674010538,2002,39,35,5793,1,30,1.0,2002,1,20.0,20.0,136.0,3,5,3,8,21,N,1,4.18061875,79.643797233,41.494418358393,0.5388847305389222,11.3135,11.3135,24.388383233532934,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,47.297430228125,47.297430228125,101.95853222829341,901.0500999955455,901.0500999955455,1942.3834490921938,469.4471020976792,469.4471020976792,1011.9817769770331
76429544010538,59832674010538,2002,39,35,5793,1,30,2.0,2002,1,22.6,22.6,931.0,3,3,3,3,3,N,1,0.1472625,1.73675502,0.85274671482,0.293937125748503,79.1945,79.1945,170.71868263473053,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,11.66238005625,11.66238005625,25.140460001497004,137.54144543139,137.54144543139,296.4965290736551,67.53284970681248,67.53284970681248,145.57979577516465
76429545010538,59832674010538,2002,39,35,5793,1,150,1.0,2002,1,2.0,2.0,421.0,2,6,6,6,12,N,4,2.3562,45.87238656,22.52334180096,0.587874251497006,19.798625,19.798625,42.67967065868263,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,46.649520225,46.649520225,100.56184000598802,908.21017935648,908.21017935648,1957.8183507085796,445.93119806403166,445.93119806403166,961.2888101979127
76429547010538,59832674010538,2002,39,35,5793,1,150,3.0,2002,1,2.0,2.0,421.0,2,6,6,6,12,N,4,2.3562,45.87238656,22.52334180096,0.587874251497006,19.798625,19.798625,42.67967065868263,,,,,,,2007-11-19 11:55:02,2025-01-13 08:35:14,1,,,,,,46.649520225,46.649520225,100.56184000598802,908.21017935648,908.21017935648,1957.8183507085796,445.93119806403166,445.93119806403166,961.2888101979127
